Point ID,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude
0,0.00302015,0,0,-0.001,0.001,-5.02238e-05,-0.000107379,0.207401,0.207401
1,0.00367089,0.0004,-1.27222e-20,-0.001,0.00107703,-0.00112482,-2.52041e-05,0.211166,0.211168
2,0.00315548,0.0008,-2.54443e-20,-0.001,0.00128062,-0.000906475,-2.37451e-05,0.191342,0.191344
3,0.00266431,0.0012,-3.81665e-20,-0.001,0.00156205,0.000211044,1.2815e-07,0.151122,0.151122
4,0.00217721,0.0016,-5.08886e-20,-0.001,0.0018868,0.00010162,-2.49897e-05,0.0847463,0.0847463
5,0.00177861,0.002,0,-0.001,0.00223607,-0.000313067,-2.47195e-05,0.021738,0.0217403
6,0.00362858,0.000380423,0.000123607,-0.001,0.00107703,-0.00110937,-0.000400563,0.211883,0.211887
7,0.00307682,0.000760845,0.000247214,-0.001,0.00128063,-0.000787663,-0.000243372,0.191633,0.191635
8,0.00275515,0.00114127,0.00037082,-0.001,0.00156205,0.00023731,8.13676e-05,0.151075,0.151075
9,0.00281179,0.00152169,0.000494427,-0.001,0.0018868,-0.000212267,-8.29333e-05,0.0903492,0.0903495
10,0.00285553,0.00190211,0.000618034,-0.001,0.00223607,-0.000608483,-0.000214605,0.0272287,0.0272364
11,0.00370311,0.000323607,0.000235114,-0.001,0.00107703,-0.000825994,-0.000696105,0.212709,0.212711
12,0.0030369,0.000647214,0.000470228,-0.001,0.00128063,-0.000305773,-0.00016249,0.190992,0.190993
13,0.00267987,0.000970821,0.000705343,-0.001,0.00156205,0.000388132,0.00031396,0.149114,0.149114
14,0.00282636,0.00129443,0.000940457,-0.001,0.0018868,-0.000224601,-0.000164252,0.0895859,0.0895864
15,0.00289858,0.00161803,0.00117557,-0.001,0.00223607,-0.000536577,-0.00038012,0.0271914,0.0271994
16,0.00374119,0.000235114,0.000323607,-0.001,0.00107703,-0.000699498,-0.000822641,0.212708,0.212711
17,0.00307032,0.000470228,0.000647214,-0.001,0.00128063,-0.00016243,-0.00030571,0.190991,0.190991
18,0.00275315,0.000705343,0.000970821,-0.001,0.00156205,0.00031399,0.000388218,0.149112,0.149113
19,0.00294231,0.000940457,0.00129443,-0.001,0.0018868,-0.000164268,-0.000224622,0.0895853,0.0895857
20,0.00304194,0.00117557,0.00161803,-0.001,0.00223607,-0.000380131,-0.000536593,0.027191,0.0271989
21,0.0037111,0.000123607,0.000380423,-0.001,0.00107703,-0.000402299,-0.00110768,0.211883,0.211886
22,0.00313265,0.000247214,0.000760845,-0.001,0.00128063,-0.000243325,-0.000787575,0.191632,0.191634
23,0.00286844,0.00037082,0.00114127,-0.001,0.00156205,8.13952e-05,0.000237381,0.151073,0.151073
24,0.00292645,0.000494427,0.00152169,-0.001,0.0018868,-8.29568e-05,-0.000212315,0.0903476,0.0903479
25,0.0029784,0.000618034,0.00190211,-0.001,0.00223607,-0.000214617,-0.000608498,0.0272284,0.027236
26,0.00367238,0,0.0004,-0.001,0.00107703,9.09495e-10,-0.0013088,0.211237,0.211241
27,0.00314092,0,0.0008,-0.001,0.00128062,-4.47653e-09,-0.000984729,0.191303,0.191305
28,0.00294915,0,0.0012,-0.001,0.00156205,-1.1225e-08,0.000211127,0.151119,0.151119
29,0.00332252,0,0.0016,-0.001,0.0018868,-6.74845e-09,-0.000136174,0.0933743,0.0933743
30,0.00369709,0,0.002,-0.001,0.00223607,-7.49424e-10,-0.000551168,0.0303647,0.0303698
31,0.00280669,0,0,-0.0008,0.0008,3.90234e-05,-0.00139662,0.208406,0.20841
32,0.00317275,0.0004,-1.27222e-20,-0.0008,0.000894427,-0.000839749,-0.00140156,0.209425,0.209431
33,0.00280533,0.0008,-2.54443e-20,-0.0008,0.00113137,0.000146597,-0.000788678,0.189941,0.189943
34,0.0023884,0.0012,-3.81665e-20,-0.0008,0.00144222,0.0013803,-0.000739303,0.150097,0.150105
35,0.0019813,0.0016,-5.08886e-20,-0.0008,0.00178885,0.00167776,-0.00182514,0.0847529,0.0847891
36,0.00165809,0.002,-6.36108e-20,-0.0008,0.00215407,0,0,0,0
37,0.00317854,0.000380423,0.000123607,-0.0008,0.000894427,-0.000366974,-0.000779264,0.211113,0.211115
38,0.0027665,0.000760845,0.000247214,-0.0008,0.00113137,0.000174274,-3.84816e-05,0.190902,0.190902
39,0.00247758,0.00114127,0.00037082,-0.0008,0.00144222,0.000481868,4.74897e-05,0.150499,0.150499
40,0.00248472,0.00152169,0.000494427,-0.0008,0.00178885,8.42259e-06,-0.000743016,0.0894435,0.0894465
41,0.0024991,0.00190211,0.000618034,-0.0008,0.00215407,0,0,0,0
42,0.00325408,0.000323607,0.000235114,-0.0008,0.000894427,-5.19105e-06,-0.000472859,0.211955,0.211955
43,0.00274238,0.000647214,0.000470228,-0.0008,0.00113137,0.000516032,0.000273743,0.190421,0.190422
44,0.00242922,0.000970821,0.000705343,-0.0008,0.00144222,0.000615298,0.000195001,0.148938,0.14894
45,0.00250574,0.00129443,0.000940457,-0.0008,0.00178885,8.9506e-05,-0.000555963,0.0889566,0.0889584
46,0.00254595,0.00161803,0.00117557,-0.0008,0.00215407,0,0,0,0
47,0.00330305,0.000235114,0.000323607,-0.0008,0.000894427,7.22642e-05,-0.000249459,0.212123,0.212124
48,0.00277816,0.000470228,0.000647214,-0.0008,0.00113137,0.000503363,0.000294794,0.190451,0.190452
49,0.00250186,0.000705343,0.000970821,-0.0008,0.00144222,0.000431216,0.000262131,0.148948,0.148949
50,0.00261622,0.000940457,0.00129443,-0.0008,0.00178885,-0.000246437,-0.000341143,0.0890236,0.0890246
51,0.00268168,0.00117557,0.00161803,-0.0008,0.00215407,0,0,0,0
52,0.00330372,0.000123607,0.000380423,-0.0008,0.000894427,2.42898e-05,-0.000237882,0.21178,0.211781
53,0.00283259,0.000247214,0.000760845,-0.0008,0.00113137,0.000245744,5.26694e-05,0.191089,0.19109
54,0.00259225,0.00037082,0.00114127,-0.0008,0.00144222,0.000490049,0.000220703,0.150587,0.150587
55,0.00260484,0.000494427,0.00152169,-0.0008,0.00178885,0.000619163,-0.000268023,0.0898212,0.0898238
56,0.00263344,0.000618034,0.00190211,-0.0008,0.00215407,0,0,0,0
57,0.00329126,0,0.0004,-0.0008,0.000894427,0.000102288,-0.000275166,0.211465,0.211465
58,0.00285405,0,0.0008,-0.0008,0.00113137,8.19518e-05,-0.00010384,0.190962,0.190962
59,0.00267494,0,0.0012,-0.0008,0.00144222,7.54083e-05,-0.000243897,0.150842,0.150843
60,0.00293482,0,0.0016,-0.0008,0.00178885,7.43295e-05,-0.00127152,0.0923581,0.0923669
61,0.00321205,0,0.002,-0.0008,0.00215407,0,0,0,0
62,0.00238786,0,0,-0.0006,0.0006,0.000152259,-0.00146517,0.209022,0.209027
63,0.00239459,0.0004,-1.27222e-20,-0.0006,0.00072111,-0.000353563,-0.00169412,0.208087,0.208094
64,0.00216612,0.0008,-2.54443e-20,-0.0006,0.001,0.00093675,-0.00107042,0.189275,0.189281
65,0.00184838,0.0012,-3.81665e-20,-0.0006,0.00134164,0.00216327,-0.00115235,0.149952,0.149972
66,0.00155753,0.0016,-5.08886e-20,-0.0006,0.0017088,0.00229572,-0.00226307,0.0856692,0.0857299
67,0.00134792,0.002,-6.36108e-20,-0.0006,0.00208806,0,0,0,0
68,0.00245059,0.000380423,0.000123607,-0.0006,0.00072111,0.000131652,-0.000979839,0.210195,0.210197
69,0.00217933,0.000760845,0.000247214,-0.0006,0.001,0.000880333,-5.66761e-05,0.190571,0.190573
70,0.00192202,0.00114127,0.00037082,-0.0006,0.00134164,0.000958839,-3.87056e-05,0.150699,0.150702
71,0.00183525,0.00152169,0.000494427,-0.0006,0.0017088,0.000455442,-0.000924542,0.0897536,0.0897596
72,0.00179778,0.00190211,0.000618034,-0.0006,0.00208806,0,0,0,0
73,0.00251954,0.000323607,0.000235114,-0.0006,0.00072111,0.000475307,-0.000449175,0.211269,0.21127
74,0.00217919,0.000647214,0.000470228,-0.0006,0.001,0.00109747,0.000445743,0.190367,0.19037
75,0.00191318,0.000970821,0.000705343,-0.0006,0.00134164,0.00100307,0.000194913,0.149523,0.149526
76,0.00186175,0.00129443,0.000940457,-0.0006,0.0017088,0.000472808,-0.000574543,0.0895048,0.0895079
77,0.00184396,0.00161803,0.00117557,-0.0006,0.00208806,0,0,0,0
78,0.00257659,0.000235114,0.000323607,-0.0006,0.00072111,0.00050515,-2.80872e-05,0.21166,0.21166
79,0.00221605,0.000470228,0.000647214,-0.0006,0.001,0.000965653,0.000641587,0.190492,0.190495
80,0.00198092,0.000705343,0.000970821,-0.0006,0.00134164,0.00069678,0.000349319,0.149587,0.149589
81,0.0019579,0.000940457,0.00129443,-0.0006,0.0017088,-1.26725e-06,-0.000238942,0.089692,0.0896924
82,0.00196043,0.00117557,0.00161803,-0.0006,0.00208806,0,0,0,0
83,0.00261144,0.000123607,0.000380423,-0.0006,0.00072111,0.000345047,0.000168287,0.211605,0.211606
84,0.00225473,0.000247214,0.000760845,-0.0006,0.001,0.000628275,0.000616406,0.191132,0.191134
85,0.00203135,0.00037082,0.00114127,-0.0006,0.00134164,0.000811696,0.000408362,0.150992,0.150995
86,0.00195405,0.000494427,0.00152169,-0.0006,0.0017088,0.000932523,-0.000113023,0.090478,0.0904829
87,0.00193714,0.000618034,0.00190211,-0.0006,0.00208806,0,0,0,0
88,0.00263011,0,0.0004,-0.0006,0.00072111,0.000192929,0.000211779,0.211462,0.211462
89,0.00229189,0,0.0008,-0.0006,0.001,0.000158501,0.000497539,0.191141,0.191142
90,0.0021094,0,0.0012,-0.0006,0.00134164,0.000144204,-0.000193929,0.151384,0.151385
91,0.00216672,0,0.0016,-0.0006,0.0017088,0.000131601,-0.00128683,0.0926983,0.0927073
92,0.0022802,0,0.002,-0.0006,0.00208806,0,0,0,0
93,0.00199838,0,0,-0.0004,0.0004,0.000260846,-0.00126049,0.20916,0.209164
94,0.00191035,0.0004,-1.27222e-20,-0.0004,0.000565685,0.000320857,-0.00153882,0.206644,0.20665
95,0.00166622,0.0008,-2.54443e-20,-0.0004,0.000894427,0.00167072,-0.00109658,0.188345,0.188356
96,0.00136914,0.0012,-3.81665e-20,-0.0004,0.00126491,0.00282294,-0.00128991,0.149618,0.14965
97,0.00110072,0.0016,-5.08886e-20,-0.0004,0.00164924,0.00272607,-0.00208842,0.0865549,0.086623
98,0.000928454,0.002,-6.36108e-20,-0.0004,0.00203961,0,0,0,0
99,0.00196062,0.000380423,0.000123607,-0.0004,0.000565686,0.000665268,-0.000921657,0.208793,0.208796
100,0.00169077,0.000760845,0.000247214,-0.0004,0.000894427,0.0015515,-6.37136e-05,0.189822,0.189828
101,0.0014148,0.00114127,0.00037082,-0.0004,0.00126491,0.00164413,-4.74799e-05,0.150583,0.150592
102,0.00123445,0.00152169,0.000494427,-0.0004,0.00164924,0.00114201,-0.000763375,0.089794,0.0898045
103,0.00114733,0.00190211,0.000618034,-0.0004,0.00203961,0,0,0,0
104,0.00201277,0.000323607,0.000235114,-0.0004,0.000565686,0.000893425,-0.000327482,0.210011,0.210013
105,0.00169935,0.000647214,0.000470228,-0.0004,0.000894427,0.00162833,0.000591469,0.18992,0.189928
106,0.00141962,0.000970821,0.000705343,-0.0004,0.00126491,0.00155518,0.000367,0.149807,0.149816
107,0.00125529,0.00129443,0.000940457,-0.0004,0.00164924,0.00103233,-0.000274094,0.0897401,0.0897465
108,0.00118208,0.00161803,0.00117557,-0.0004,0.00203961,0,0,0,0
109,0.00206045,0.000235114,0.000323607,-0.0004,0.000565686,0.000840818,0.000177744,0.210589,0.210591
110,0.00173138,0.000470228,0.000647214,-0.0004,0.000894427,0.00136715,0.000961551,0.190174,0.190182
111,0.00147642,0.000705343,0.000970821,-0.0004,0.00126491,0.0011087,0.00067011,0.149957,0.149963
112,0.00133276,0.000940457,0.00129443,-0.0004,0.00164924,0.000477998,0.000158033,0.0900337,0.0900351
113,0.00127473,0.00117557,0.00161803,-0.0004,0.00203961,0,0,0,0
114,0.00209502,0.000123607,0.000380423,-0.0004,0.000565686,0.000593609,0.000477538,0.210756,0.210757
115,0.00175687,0.000247214,0.000760845,-0.0004,0.000894427,0.000935798,0.00111844,0.190804,0.190809
116,0.0015051,0.00037082,0.00114127,-0.0004,0.00126491,0.00108805,0.000839709,0.151148,0.151154
117,0.00133334,0.000494427,0.00152169,-0.0004,0.00164924,0.00111158,0.000362319,0.0907953,0.0908028
118,0.00126514,0.000618034,0.00190211,-0.0004,0.00203961,0,0,0,0
119,0.00211739,0,0.0004,-0.0004,0.000565685,0.000267055,0.000566164,0.210737,0.210738
120,0.00179355,0,0.0008,-0.0004,0.000894427,0.00022526,0.00105037,0.190916,0.190919
121,0.00156748,0,0.0012,-0.0004,0.00126491,0.000202483,0.000291428,0.151618,0.151619
122,0.00146482,0,0.0016,-0.0004,0.00164924,0.000171321,-0.000604818,0.0925907,0.0925929
123,0.00146349,0,0.002,-0.0004,0.00203961,0,0,0,0
124,0.00165693,0,0,-0.0002,0.0002,0.000356512,-0.000997218,0.208835,0.208838
125,0.00153405,0.0004,-1.27222e-20,-0.0002,0.000447214,0.00101837,-0.00126559,0.205372,0.205378
126,0.00128001,0.0008,-2.54443e-20,-0.0002,0.000824621,0.00241578,-0.00103248,0.187264,0.187282
127,0.000967485,0.0012,-3.81665e-20,-0.0002,0.00121655,0.00362526,-0.00126389,0.149061,0.14911
128,0.000644509,0.0016,-5.08886e-20,-0.0002,0.00161245,0.00361711,-0.00174674,0.0872184,0.0873109
129,0.000448839,0.002,-6.36108e-20,-0.0002,0.00200998,0,0,0,0
130,0.00156834,0.000380423,0.000123607,-0.0002,0.000447214,0.00121009,-0.000717558,0.207343,0.207348
131,0.00130095,0.000760845,0.000247214,-0.0002,0.000824621,0.00225088,9.09363e-06,0.188791,0.188804
132,0.000990597,0.00114127,0.00037082,-0.0002,0.00121655,0.00257169,9.09505e-05,0.150104,0.150126
133,0.000704101,0.00152169,0.000494427,-0.0002,0.00161245,0.00230556,-0.000322949,0.0896244,0.0896546
134,0.000553708,0.00190211,0.000618034,-0.0002,0.00200998,0,0,0,0
135,0.00160356,0.000323607,0.000235114,-0.0002,0.000447214,0.00129162,-0.000117818,0.208576,0.20858
136,0.00130969,0.000647214,0.000470228,-0.0002,0.000824621,0.00217671,0.000802208,0.189145,0.189159
137,0.000995553,0.000970821,0.000705343,-0.0002,0.00121655,0.0023137,0.000759596,0.149677,0.149697
138,0.000716233,0.00129443,0.000940457,-0.0002,0.00161245,0.00200173,0.000422855,0.0896915,0.0897148
139,0.000575611,0.00161803,0.00117557,-0.0002,0.00200998,0,0,0,0
140,0.00163873,0.000235114,0.000323607,-0.0002,0.000447214,0.00113209,0.000413635,0.209256,0.20926
141,0.00133526,0.000470228,0.000647214,-0.0002,0.000824621,0.00176891,0.00133692,0.189521,0.189534
142,0.00103912,0.000705343,0.000970821,-0.0002,0.00121655,0.0016861,0.00126831,0.149917,0.149932
143,0.00077475,0.000940457,0.00129443,-0.0002,0.00161245,0.00126921,0.00105557,0.0900548,0.0900699
144,0.000645031,0.00117557,0.00161803,-0.0002,0.00200998,0,0,0,0
145,0.00166589,0.000123607,0.000380423,-0.0002,0.000447214,0.000790182,0.000762173,0.209558,0.209561
146,0.00135258,0.000247214,0.000760845,-0.0002,0.000824621,0.00119749,0.00164339,0.190127,0.190138
147,0.00105701,0.00037082,0.00114127,-0.0002,0.00121655,0.00138456,0.00157747,0.150928,0.150943
148,0.000776374,0.000494427,0.00152169,-0.0002,0.00161245,0.00138711,0.00141376,0.0907762,0.0907978
149,0.000640355,0.000618034,0.00190211,-0.0002,0.00200998,0,0,0,0
150,0.00168522,0,0.0004,-0.0002,0.000447214,0.00032849,0.000876114,0.209614,0.209616
151,0.00138289,0,0.0008,-0.0002,0.000824621,0.000281429,0.00163884,0.190303,0.19031
152,0.00110296,0,0.0012,-0.0002,0.00121655,0.000249275,0.00117313,0.151415,0.15142
153,0.000859616,0,0.0016,-0.0002,0.00161245,0.000195231,0.000743294,0.092149,0.0921522
154,0.000761164,0,0.002,-0.0002,0.00200998,0,0,0,0
155,0.000978239,0,0,0,0,0.000434507,-0.000692575,0.206808,0.20681
156,0.00087094,0.0004,-1.27222e-20,0,0.0004,0.00209359,-0.000897449,0.202614,0.202627
157,0.00064917,0.0008,-2.54443e-20,0,0.0008,0.00403103,-0.00081322,0.184557,0.184603
158,0.000348587,0.0012,-3.81665e-20,0,0.0012,0.00590068,-0.000968547,0.147399,0.14752
159,-1.78929e-05,0.0016,-5.08886e-20,0,0.0016,0.00651023,-0.00112941,0.0906855,0.0909259
160,-0.000388507,0.002,0,0,0.002,0,0,0,0
161,0.000888794,0.000380423,0.000123607,0,0.0004,0.00212373,-0.000263905,0.204128,0.204139
162,0.000658574,0.000760845,0.000247214,0,0.0008,0.00379987,0.000462849,0.185943,0.185983
163,0.000350507,0.00114127,0.00037082,0,0.0012,0.00503482,0.000855033,0.148369,0.148457
164,-4.60275e-06,0.00152169,0.000494427,0,0.0016,0.00547531,0.000915987,0.0921157,0.0922828
165,-0.000373276,0.00190211,0.000618034,0,0.002,0,0,0,0
166,0.000905724,0.000323607,0.000235114,0,0.0004,0.00198252,0.000414937,0.205187,0.205196
167,0.000661359,0.000647214,0.000470228,0,0.0008,0.00341629,0.00159648,0.186531,0.186569
168,0.000347766,0.000970821,0.000705343,0,0.0012,0.00435359,0.00221326,0.148351,0.148431
169,-4.84912e-06,0.00129443,0.000940457,0,0.0016,0.00464867,0.00248659,0.0922572,0.0924077
170,-0.00037257,0.00161803,0.00117557,0,0.002,0,0,0,0
171,0.000923455,0.000235114,0.000323607,0,0.0004,0.0016109,0.00100702,0.205857,0.205865
172,0.000673733,0.000470228,0.000647214,0,0.0008,0.00265602,0.00246241,0.187037,0.187072
173,0.000367348,0.000705343,0.000970821,0,0.0012,0.00321627,0.00328115,0.148714,0.148785
174,2.18586e-05,0.000940457,0.00129443,0,0.0016,0.0033162,0.00377022,0.0926675,0.0928035
175,-0.000347917,0.00117557,0.00161803,0,0.002,0,0,0,0
176,0.000938027,0.000123607,0.000380423,0,0.0004,0.00105837,0.00140859,0.206216,0.206224
177,0.000682153,0.000247214,0.000760845,0,0.0008,0.00165813,0.00301509,0.187589,0.187621
178,0.000374241,0.00037082,0.00114127,0,0.0012,0.00208453,0.00396159,0.149502,0.149569
179,2.02883e-05,0.000494427,0.00152169,0,0.0016,0.00221859,0.00458642,0.0932915,0.0934305
180,-0.000354983,0.000618034,0.00190211,0,0.002,0,0,0,0
181,0.000948984,0,0.0004,0,0.0004,0.000379106,0.00155281,0.206314,0.20632
182,0.000698295,0,0.0008,0,0.0008,0.000327569,0.00314929,0.187794,0.187821
183,0.000396597,0,0.0012,0,0.0012,0.000278836,0.00390287,0.149936,0.149987
184,5.79829e-05,0,0.0016,0,0.0016,0.000199559,0.00445304,0.0941811,0.0942865
185,-0.000316531,0,0.002,0,0.002,0,0,0,0
186,0.00373789,-0.000123607,0.000380423,-0.001,0.00107703,0.000402274,-0.00110764,0.211884,0.211887
187,0.00317068,-0.000247214,0.000760845,-0.001,0.00128063,0.000243322,-0.000787558,0.191633,0.191635
188,0.00291141,-0.00037082,0.00114127,-0.001,0.00156205,-8.13739e-05,0.000237382,0.151075,0.151075
189,0.00296915,-0.000494427,0.00152169,-0.001,0.0018868,8.293e-05,-0.000212242,0.0903249,0.0903252
190,0.00302096,-0.000618034,0.00190211,-0.001,0.00223607,0.000214608,-0.000608475,0.0272041,0.0272118
191,0.00379184,-0.000235114,0.000323607,-0.001,0.00107703,0.000699473,-0.000822567,0.212709,0.212712
192,0.00314682,-0.000470228,0.000647214,-0.001,0.00128063,0.000162413,-0.000305702,0.190993,0.190994
193,0.00283971,-0.000705343,0.000970821,-0.001,0.00156205,-0.000313944,0.000388115,0.149114,0.149115
194,0.00302126,-0.000940457,0.00129443,-0.001,0.0018868,0.00016422,-0.000224573,0.089562,0.0895625
195,0.00311923,-0.00117557,0.00161803,-0.001,0.00223607,0.000380085,-0.000536546,0.0271675,0.0271755
196,0.00378911,-0.000323607,0.000235114,-0.001,0.00107703,0.000826019,-0.000696091,0.212709,0.212711
197,0.00317361,-0.000647214,0.000470228,-0.001,0.00128063,0.000305792,-0.000162462,0.190993,0.190993
198,0.00285076,-0.000970821,0.000705343,-0.001,0.00156205,-0.00038809,0.000313921,0.149113,0.149114
199,0.00302908,-0.00129443,0.000940457,-0.001,0.0018868,0.00022463,-0.000164265,0.0895599,0.0895604
200,0.00312674,-0.00161803,0.00117557,-0.001,0.00223607,0.000536592,-0.00038011,0.0271659,0.0271739
201,0.00378258,-0.000380423,0.000123607,-0.001,0.00107703,0.00110942,-0.000400566,0.211883,0.211886
202,0.00337697,-0.000760845,0.000247214,-0.001,0.00128063,0.000787662,-0.000243369,0.191632,0.191634
203,0.00303252,-0.00114127,0.00037082,-0.001,0.00156205,-0.00023731,8.13591e-05,0.151074,0.151074
204,0.00301628,-0.00152169,0.000494427,-0.001,0.0018868,0.000212319,-8.2965e-05,0.0903222,0.0903225
205,0.00306197,-0.00190211,0.000618034,-0.001,0.00223607,0.00060851,-0.00021463,0.0272027,0.0272104
206,0.00336776,-0.0004,0,-0.001,0.00107703,0.000934409,1.45579e-05,0.207077,0.207079
207,0.00290332,-0.0008,0,-0.001,0.00128062,0.000598491,9.39943e-06,0.184727,0.184728
208,0.00295129,-0.0012,0,-0.001,0.00156205,-0.000353698,-4.29973e-05,0.148456,0.148456
209,0.00340415,-0.0016,0,-0.001,0.0018868,8.29675e-06,-3.81908e-05,0.0931799,0.0931799
210,0.00377677,-0.002,0,-0.001,0.00223607,0.000554062,-3.51502e-07,0.0304184,0.0304234
211,0.00333094,-0.000123607,0.000380423,-0.0008,0.000894427,0.000177333,-0.000209237,0.211779,0.21178
212,0.00286905,-0.000247214,0.000760845,-0.0008,0.00113137,-7.8406e-05,8.64362e-05,0.191099,0.191099
213,0.00263414,-0.00037082,0.00114127,-0.0008,0.00144222,-0.000338125,0.000266139,0.150598,0.150599
214,0.00264739,-0.000494427,0.00152169,-0.0008,0.00178885,-0.000476738,-0.000221955,0.0898215,0.089823
215,0.00267618,-0.000618034,0.00190211,-0.0008,0.00215407,0,0,0,0
216,0.00335527,-0.000235114,0.000323607,-0.0008,0.000894427,0.00013164,-0.000203038,0.212108,0.212108
217,0.00285173,-0.000470228,0.000647214,-0.0008,0.00113137,-0.000313872,0.000371173,0.190453,0.190453
218,0.00258611,-0.000705343,0.000970821,-0.0008,0.00144222,-0.00025602,0.000406131,0.148969,0.14897
219,0.00269443,-0.000940457,0.00129443,-0.0008,0.00178885,0.000432316,-0.000147332,0.089043,0.0890442
220,0.00275898,-0.00117557,0.00161803,-0.0008,0.00215407,0,0,0,0
221,0.00333811,-0.000323607,0.000235114,-0.0008,0.000894427,0.000214516,-0.00045866,0.211863,0.211864
222,0.0028694,-0.000647214,0.000470228,-0.0008,0.00113137,-0.000267951,0.000380362,0.190348,0.190349
223,0.00259442,-0.000970821,0.000705343,-0.0008,0.00144222,-0.000343135,0.000401726,0.148966,0.148967
224,0.00270178,-0.00129443,0.000940457,-0.0008,0.00178885,0.000190071,-0.000342434,0.089049,0.0890499
225,0.00276645,-0.00161803,0.00117557,-0.0008,0.00215407,0,0,0,0
226,0.00331594,-0.000380423,0.000123607,-0.0008,0.000894427,0.000579822,-0.00114898,0.210524,0.210528
227,0.0030222,-0.000760845,0.000247214,-0.0008,0.00113137,5.68807e-05,-0.00039904,0.190212,0.190212
228,0.00273529,-0.00114127,0.00037082,-0.0008,0.00144222,-0.00029687,0.000349272,0.150412,0.150413
229,0.00269268,-0.00152169,0.000494427,-0.0008,0.00178885,0.000176378,0.000591702,0.0898252,0.0898273
230,0.00271739,-0.00190211,0.000618034,-0.0008,0.00215407,0,0,0,0
231,0.00300471,-0.0004,0,-0.0008,0.000894427,0.00079283,-0.00152296,0.206241,0.206249
232,0.00269696,-0.0008,0,-0.0008,0.00113137,0.00013864,-0.000770884,0.184798,0.1848
233,0.00268899,-0.0012,0,-0.0008,0.00144222,0.000367792,-9.73261e-05,0.148298,0.148299
234,0.00300925,-0.0016,0,-0.0008,0.00178885,0.00126719,2.17089e-05,0.0921113,0.09212
235,0.00328591,-0.002,0,-0.0008,0.00215407,0,0,0,0
236,0.0026368,-0.000123607,0.000380423,-0.0006,0.00072111,3.74445e-05,0.000214764,0.211598,0.211598
237,0.002287,-0.000247214,0.000760845,-0.0006,0.001,-0.000302402,0.000678732,0.19115,0.191151
238,0.00206952,-0.00037082,0.00114127,-0.0006,0.00134164,-0.000516182,0.000495564,0.151029,0.151031
239,0.00199412,-0.000494427,0.00152169,-0.0006,0.0017088,-0.000674658,-3.02342e-05,0.0905221,0.0905246
240,0.00197795,-0.000618034,0.00190211,-0.0006,0.00208806,0,0,0,0
241,0.00262584,-0.000235114,0.000323607,-0.0006,0.00072111,-0.000121905,3.87456e-05,0.211608,0.211608
242,0.00228268,-0.000470228,0.000647214,-0.0006,0.001,-0.000602894,0.000771589,0.190483,0.190486
243,0.00205919,-0.000705343,0.000970821,-0.0006,0.00134164,-0.000354059,0.000608987,0.149651,0.149653
244,0.00203238,-0.000940457,0.00129443,-0.0006,0.0017088,0.00032812,7.86627e-05,0.089789,0.0897897
245,0.00203509,-0.00117557,0.00161803,-0.0006,0.00208806,0,0,0,0
246,0.00259205,-0.000323607,0.000235114,-0.0006,0.00072111,-8.68967e-05,-0.000431238,0.211042,0.211043
247,0.00228812,-0.000647214,0.000470228,-0.0006,0.001,-0.00064658,0.000604336,0.190189,0.190191
248,0.00206368,-0.000970821,0.000705343,-0.0006,0.00134164,-0.000497351,0.000559613,0.149612,0.149614
249,0.00203888,-0.00129443,0.000940457,-0.0006,0.0017088,2.18038e-06,-0.000175951,0.0897995,0.0897997
250,0.00204226,-0.00161803,0.00117557,-0.0006,0.00208806,0,0,0,0
251,0.00255395,-0.000380423,0.000123607,-0.0006,0.00072111,0.000259046,-0.00127444,0.209353,0.209357
252,0.00236382,-0.000760845,0.000247214,-0.0006,0.001,-0.000421091,-0.000270944,0.189636,0.189637
253,0.00213743,-0.00114127,0.00037082,-0.0006,0.00134164,-0.000476963,0.000552192,0.150675,0.150677
254,0.00203585,-0.00152169,0.000494427,-0.0006,0.0017088,1.64139e-06,0.000851756,0.0905262,0.0905302
255,0.00201828,-0.00190211,0.000618034,-0.0006,0.00208806,0,0,0,0
256,0.00240698,-0.0004,0,-0.0006,0.00072111,0.000580376,-0.00171346,0.205553,0.205561
257,0.00225765,-0.0008,0,-0.0006,0.001,-0.000210444,-0.000822484,0.18529,0.185292
258,0.00214114,-0.0012,0,-0.0006,0.00134164,0.000419726,-0.000121536,0.148928,0.148929
259,0.00222893,-0.0016,0,-0.0006,0.0017088,0.00134203,3.55249e-05,0.092397,0.0924068
260,0.00234297,-0.002,0,-0.0006,0.00208806,0,0,0,0
261,0.00211578,-0.000123607,0.000380423,-0.0004,0.000565686,-6.09763e-05,0.000527576,0.210738,0.210739
262,0.00178378,-0.000247214,0.000760845,-0.0004,0.000894427,-0.000469586,0.00120291,0.190824,0.190828
263,0.00153752,-0.00037082,0.00114127,-0.0004,0.00126491,-0.000666626,0.000963663,0.151217,0.151222
264,0.00136764,-0.000494427,0.00152169,-0.0004,0.00164924,-0.000768189,0.000474595,0.090894,0.0908985
265,0.0013003,-0.000618034,0.00190211,-0.0004,0.00203961,0,0,0,0
266,0.00210089,-0.000235114,0.000323607,-0.0004,0.000565686,-0.000304165,0.000246403,0.210497,0.210497
267,0.00178916,-0.000470228,0.000647214,-0.0004,0.000894427,-0.000850358,0.00113314,0.190152,0.190157
