3.000000000000000000e+01,3.697090000000000098e-03,0.000000000000000000e+00,2.000000000000000042e-03,-1.000000000000000021e-03,2.236070000000000158e-03,2.208911005627924376e-03,-4.607106936743718753e-03,5.621228198563694989e-02,3.036979999999999888e-02
3.100000000000000000e+01,2.806690000000000140e-03,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000383e-04,8.000000000000000383e-04,2.020237496722858406e-03,-1.780869545384890489e-03,4.152960550889817637e-01,2.084100000000000119e-01
3.300000000000000000e+01,2.805329999999999976e-03,8.000000000000000383e-04,-2.544430000000000079e-20,-8.000000000000000383e-04,1.131370000000000032e-03,4.671870271682511942e-04,-6.197067102447427825e-03,3.825526039268293821e-01,1.899430000000000007e-01
3.400000000000000000e+01,2.388400000000000158e-03,1.199999999999999895e-03,-3.816650000000000025e-20,-8.000000000000000383e-04,1.442219999999999917e-03,3.038970091144494075e-03,2.732278715274157922e-04,2.978242373918359442e-01,1.501049999999999884e-01
3.500000000000000000e+01,1.981300000000000075e-03,1.600000000000000077e-03,-5.088860000000000159e-20,-8.000000000000000383e-04,1.788850000000000032e-03,-8.272406066461169410e-04,2.060710186743181134e-03,1.609056618395119376e-01,8.478910000000000613e-02
3.700000000000000000e+01,3.178540000000000098e-03,3.804230000000000133e-04,1.236069999999999975e-04,-8.000000000000000383e-04,8.944270000000000475e-04,2.504752946669356901e-03,-6.919692787979878253e-03,4.258479581818093163e-01,2.111149999999999971e-01
3.800000000000000000e+01,2.766499999999999862e-03,7.608450000000000109e-04,2.472139999999999949e-04,-8.000000000000000383e-04,1.131370000000000032e-03,-9.247535743041555021e-04,1.950465741428675801e-03,3.847679731473597209e-01,1.909019999999999884e-01
3.900000000000000000e+01,2.477580000000000060e-03,1.141270000000000001e-03,3.708200000000000038e-04,-8.000000000000000383e-04,1.442219999999999917e-03,1.876126409376667210e-03,3.159888707125018716e-03,2.920808617392845474e-01,1.504989999999999939e-01
4.100000000000000000e+01,2.499100000000000193e-03,1.902110000000000042e-03,6.180340000000000529e-04,-8.000000000000000383e-04,2.154070000000000117e-03,-3.093192142733731335e-03,3.752996986001282554e-03,3.479801374577077503e-03,0.000000000000000000e+00
4.200000000000000000e+01,3.254079999999999907e-03,3.236070000000000071e-04,2.351139999999999990e-04,-8.000000000000000383e-04,8.944270000000000475e-04,-1.434618432373087771e-03,-4.586927136810785548e-04,4.328941293382399524e-01,2.119550000000000045e-01
4.300000000000000000e+01,2.742379999999999991e-03,6.472140000000000141e-04,4.702279999999999980e-04,-8.000000000000000383e-04,1.131370000000000032e-03,-1.146020361148995456e-02,-7.834173178678996560e-04,3.869787288463183428e-01,1.904220000000000079e-01
4.500000000000000000e+01,2.505739999999999790e-03,1.294430000000000060e-03,9.404570000000000117e-04,-8.000000000000000383e-04,1.788850000000000032e-03,1.013476526472614986e-03,-4.268435228285246720e-03,1.790829112834786685e-01,8.895840000000000691e-02
4.600000000000000000e+01,2.545949999999999949e-03,1.618029999999999902e-03,1.175569999999999914e-03,-8.000000000000000383e-04,2.154070000000000117e-03,-1.302551135951279630e-03,-4.920391715427452177e-03,3.509723184104153113e-03,0.000000000000000000e+00
4.700000000000000000e+01,3.303050000000000083e-03,2.351139999999999990e-04,3.236070000000000071e-04,-8.000000000000000383e-04,8.944270000000000475e-04,7.191418152106586643e-03,3.108059063675769340e-03,4.229091512609678416e-01,2.121240000000000070e-01
4.900000000000000000e+01,2.501859999999999848e-03,7.053429999999999856e-04,9.708209999999999670e-04,-8.000000000000000383e-04,1.442219999999999917e-03,4.295529394141885983e-03,-1.244039017087702516e-03,2.964765362378476987e-01,1.489489999999999981e-01
5.000000000000000000e+01,2.616219999999999830e-03,9.404570000000000117e-04,1.294430000000000060e-03,-8.000000000000000383e-04,1.788850000000000032e-03,7.779054228699876835e-04,6.435207254803714666e-03,1.793066318056533714e-01,8.902459999999999540e-02
5.100000000000000000e+01,2.681680000000000088e-03,1.175569999999999914e-03,1.618029999999999902e-03,-8.000000000000000383e-04,2.154070000000000117e-03,-6.416918427694926971e-03,5.585184101669432404e-03,-2.233671042447927125e-03,0.000000000000000000e+00
5.300000000000000000e+01,2.832589999999999848e-03,2.472139999999999949e-04,7.608450000000000109e-04,-8.000000000000000383e-04,1.131370000000000032e-03,-9.249210321682670849e-03,-7.245993662360443455e-04,3.811796337512058930e-01,1.910900000000000098e-01
5.400000000000000000e+01,2.592249999999999936e-03,3.708200000000000038e-04,1.141270000000000001e-03,-8.000000000000000383e-04,1.442219999999999917e-03,5.257492713316818701e-03,-2.013534055692224253e-03,2.960333510336851104e-01,1.505869999999999986e-01
5.500000000000000000e+01,2.604840000000000193e-03,4.944269999999999742e-04,1.521690000000000022e-03,-8.000000000000000383e-04,1.788850000000000032e-03,1.966170879927110066e-03,-8.389371272936390136e-03,1.787236298838429938e-01,8.982379999999999531e-02
5.700000000000000000e+01,3.291259999999999845e-03,0.000000000000000000e+00,4.000000000000000192e-04,-8.000000000000000383e-04,8.944270000000000475e-04,3.654780287331755011e-03,-2.631959362599754163e-03,4.214503150458314140e-01,2.114649999999999863e-01
5.800000000000000000e+01,2.854049999999999903e-03,0.000000000000000000e+00,8.000000000000000383e-04,-8.000000000000000383e-04,1.131370000000000032e-03,2.705883497970324228e-05,-1.377118276046077798e-05,3.882229750662536949e-01,1.909619999999999929e-01
5.900000000000000000e+01,2.674939999999999783e-03,0.000000000000000000e+00,1.199999999999999895e-03,-8.000000000000000383e-04,1.442219999999999917e-03,-1.564269938914502646e-03,-3.000483033504948785e-03,3.025563689799726230e-01,1.508430000000000049e-01
6.100000000000000000e+01,3.212050000000000148e-03,0.000000000000000000e+00,2.000000000000000042e-03,-8.000000000000000383e-04,2.154070000000000117e-03,2.977934482508236931e-04,8.864732746423069245e-05,-3.230746273500216450e-03,0.000000000000000000e+00
6.200000000000000000e+01,2.387859999999999896e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.999999999999999474e-04,5.999999999999999474e-04,8.934084193910353175e-03,-5.506620932953648628e-03,4.112595626106910762e-01,2.090269999999999906e-01
6.300000000000000000e+01,2.394589999999999826e-03,4.000000000000000192e-04,-1.272219999999999946e-20,-5.999999999999999474e-04,7.211099999999999585e-04,8.859046599924084997e-03,-5.388301613231916490e-03,4.240394324674408577e-01,2.080940000000000012e-01
6.500000000000000000e+01,1.848379999999999945e-03,1.199999999999999895e-03,-3.816650000000000025e-20,-5.999999999999999474e-04,1.341640000000000063e-03,-8.224558432064817820e-05,-6.951813007115212328e-03,2.968053153491408969e-01,1.499719999999999942e-01
6.600000000000000000e+01,1.557529999999999895e-03,1.600000000000000077e-03,-5.088860000000000159e-20,-5.999999999999999474e-04,1.708799999999999902e-03,1.371663973575215200e-03,-4.887805742460562056e-03,1.636644628081745934e-01,8.572989999999999777e-02
6.700000000000000000e+01,1.347920000000000064e-03,2.000000000000000042e-03,-6.361079999999999503e-20,-5.999999999999999474e-04,2.088060000000000090e-03,-1.141546401715269610e-02,-2.282792977985925818e-03,-1.067020550771649980e-03,0.000000000000000000e+00
6.900000000000000000e+01,2.179330000000000156e-03,7.608450000000000109e-04,2.472139999999999949e-04,-5.999999999999999474e-04,1.000000000000000021e-03,-4.492459126610590797e-03,2.827050865909127176e-03,3.779093624518448102e-01,1.905729999999999924e-01
7.000000000000000000e+01,1.922019999999999978e-03,1.141270000000000001e-03,3.708200000000000038e-04,-5.999999999999999474e-04,1.341640000000000063e-03,8.476672080744096505e-03,4.576493895381597912e-03,2.997553229308358436e-01,1.507020000000000026e-01
7.100000000000000000e+01,1.835250000000000076e-03,1.521690000000000022e-03,4.944269999999999742e-04,-5.999999999999999474e-04,1.708799999999999902e-03,-8.273956720888908309e-03,7.602488526569016816e-03,1.686777889317251644e-01,8.975959999999999495e-02
7.300000000000000000e+01,2.519539999999999801e-03,3.236070000000000071e-04,2.351139999999999990e-04,-5.999999999999999474e-04,7.211099999999999585e-04,1.659393989218177750e-03,-6.825715082899461161e-03,4.151616475723570732e-01,2.112700000000000133e-01
7.400000000000000000e+01,2.179190000000000120e-03,6.472140000000000141e-04,4.702279999999999980e-04,-5.999999999999999474e-04,1.000000000000000021e-03,1.942719772551524792e-03,-4.169602624967594720e-03,3.770696628802923667e-01,1.903700000000000114e-01
7.500000000000000000e+01,1.913180000000000002e-03,9.708209999999999670e-04,7.053429999999999856e-04,-5.999999999999999474e-04,1.341640000000000063e-03,7.479523566200496285e-03,4.672469222100095534e-03,2.947079264679445254e-01,1.495259999999999923e-01
7.700000000000000000e+01,1.843959999999999957e-03,1.618029999999999902e-03,1.175569999999999914e-03,-5.999999999999999474e-04,2.088060000000000090e-03,2.026116608807723100e-03,2.811914643137803857e-03,-1.205861519699967434e-03,0.000000000000000000e+00
7.800000000000000000e+01,2.576590000000000130e-03,2.351139999999999990e-04,3.236070000000000071e-04,-5.999999999999999474e-04,7.211099999999999585e-04,9.585011452398807270e-04,-7.228016553839540503e-04,4.276051387491762723e-01,2.116599999999999870e-01
7.900000000000000000e+01,2.216049999999999791e-03,4.702279999999999980e-04,6.472140000000000141e-04,-5.999999999999999474e-04,1.000000000000000021e-03,-4.196104620675764237e-03,1.949703697471269655e-03,3.818459517041659090e-01,1.904949999999999977e-01
8.100000000000000000e+01,1.957899999999999831e-03,9.404570000000000117e-04,1.294430000000000060e-03,-5.999999999999999474e-04,1.708799999999999902e-03,4.081656196718103959e-03,-4.640405098735280592e-03,1.840099827506153363e-01,8.969240000000000546e-02
8.200000000000000000e+01,1.960429999999999985e-03,1.175569999999999914e-03,1.618029999999999902e-03,-5.999999999999999474e-04,2.088060000000000090e-03,1.714614610070546970e-03,-4.971367379316475284e-05,-1.118171476365529540e-03,0.000000000000000000e+00
8.300000000000000000e+01,2.611440000000000029e-03,1.236069999999999975e-04,3.804230000000000133e-04,-5.999999999999999474e-04,7.211099999999999585e-04,-3.792867279358292688e-03,4.340180396239308631e-03,4.103717127092321171e-01,2.116059999999999885e-01
8.500000000000000000e+01,2.031349999999999909e-03,3.708200000000000038e-04,1.141270000000000001e-03,-5.999999999999999474e-04,1.341640000000000063e-03,-4.998891467348661605e-03,-3.053403384542614438e-03,3.028659953230879998e-01,1.509949999999999903e-01
8.600000000000000000e+01,1.954050000000000144e-03,4.944269999999999742e-04,1.521690000000000022e-03,-5.999999999999999474e-04,1.708799999999999902e-03,-3.224152388572514537e-03,-7.118698539677854398e-04,1.796374181900494693e-01,9.048290000000000499e-02
8.700000000000000000e+01,1.937139999999999956e-03,6.180340000000000529e-04,1.902110000000000042e-03,-5.999999999999999474e-04,2.088060000000000090e-03,3.819043163608369304e-03,4.473691546513946203e-03,-1.668775909442868181e-03,0.000000000000000000e+00
8.900000000000000000e+01,2.291889999999999986e-03,0.000000000000000000e+00,8.000000000000000383e-04,-5.999999999999999474e-04,1.000000000000000021e-03,2.740554733905606940e-03,8.558217967028604670e-03,3.757977486248090804e-01,1.911420000000000063e-01
9.000000000000000000e+01,2.109399999999999990e-03,0.000000000000000000e+00,1.199999999999999895e-03,-5.999999999999999474e-04,1.341640000000000063e-03,5.367110158052803941e-03,-2.197978838227679713e-03,2.950080759763495375e-01,1.513849999999999918e-01
9.100000000000000000e+01,2.166720000000000017e-03,0.000000000000000000e+00,1.600000000000000077e-03,-5.999999999999999474e-04,1.708799999999999902e-03,-7.728271262498584600e-04,-3.094534912926453531e-04,1.809521251330082348e-01,9.270730000000000637e-02
9.300000000000000000e+01,1.998380000000000122e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000192e-04,4.000000000000000192e-04,9.688981457474305989e-03,-8.644953911138774597e-04,4.267030043311735299e-01,2.091639999999999888e-01
9.400000000000000000e+01,1.910349999999999895e-03,4.000000000000000192e-04,-1.272219999999999946e-20,-4.000000000000000192e-04,5.656850000000000159e-04,-1.052736364847289396e-03,-3.577936770711581671e-03,4.189369837819242326e-01,2.066500000000000004e-01
9.500000000000000000e+01,1.666219999999999941e-03,8.000000000000000383e-04,-2.544430000000000079e-20,-4.000000000000000192e-04,8.944270000000000475e-04,2.020680188999738128e-03,-9.987093988198606984e-03,3.797782008496952688e-01,1.883559999999999957e-01
9.700000000000000000e+01,1.100719999999999910e-03,1.600000000000000077e-03,-5.088860000000000159e-20,-4.000000000000000192e-04,1.649239999999999951e-03,-4.848978289459246818e-03,-8.151398276561194756e-03,1.748410161261793327e-01,8.662300000000000555e-02
9.800000000000000000e+01,9.284539999999999980e-04,2.000000000000000042e-03,-6.361079999999999503e-20,-4.000000000000000192e-04,2.039609999999999861e-03,-5.161200305930091492e-03,-3.725097587490403244e-03,6.998279353197259245e-03,0.000000000000000000e+00
9.900000000000000000e+01,1.960620000000000158e-03,3.804230000000000133e-04,1.236069999999999975e-04,-4.000000000000000192e-04,5.656860000000000317e-04,2.127864192778753175e-03,-3.564195774516860406e-03,4.226148472057504324e-01,2.087960000000000094e-01
1.010000000000000000e+02,1.414799999999999912e-03,1.141270000000000001e-03,3.708200000000000038e-04,-4.000000000000000192e-04,1.264909999999999949e-03,2.951515620638247434e-03,-4.788352877645101618e-03,3.005405247337942232e-01,1.505920000000000036e-01
1.020000000000000000e+02,1.234450000000000000e-03,1.521690000000000022e-03,4.944269999999999742e-04,-4.000000000000000192e-04,1.649239999999999951e-03,7.577347141750388239e-03,-3.068353940536575931e-03,1.794219833794112040e-01,8.980449999999999544e-02
1.030000000000000000e+02,1.147330000000000008e-03,1.902110000000000042e-03,6.180340000000000529e-04,-4.000000000000000192e-04,2.039609999999999861e-03,3.045256438007822378e-03,-4.530847264389079379e-03,5.386431185220530438e-03,0.000000000000000000e+00
1.050000000000000000e+02,1.699350000000000079e-03,6.472140000000000141e-04,4.702279999999999980e-04,-4.000000000000000192e-04,8.944270000000000475e-04,4.139672800525683559e-03,-1.889158566065821110e-03,3.837849863214309876e-01,1.899280000000000135e-01
1.060000000000000000e+02,1.419619999999999910e-03,9.708209999999999670e-04,7.053429999999999856e-04,-4.000000000000000192e-04,1.264909999999999949e-03,-2.620807620560081791e-04,1.732551645322295527e-03,3.005198783480018121e-01,1.498160000000000047e-01
1.070000000000000000e+02,1.255290000000000052e-03,1.294430000000000060e-03,9.404570000000000117e-04,-4.000000000000000192e-04,1.649239999999999951e-03,1.216170515871554079e-02,-2.349270952668505372e-03,1.857761646988459470e-01,8.974650000000000682e-02
1.090000000000000000e+02,2.060450000000000129e-03,2.351139999999999990e-04,3.236070000000000071e-04,-4.000000000000000192e-04,5.656860000000000317e-04,-2.314978648621484301e-03,3.692980120987445110e-03,4.225091342309307274e-01,2.105910000000000004e-01
1.100000000000000000e+02,1.731380000000000028e-03,4.702279999999999980e-04,6.472140000000000141e-04,-4.000000000000000192e-04,8.944270000000000475e-04,4.107456856422049378e-03,3.529478789851927742e-03,3.807796274734668307e-01,1.901819999999999899e-01
1.110000000000000000e+02,1.476419999999999989e-03,7.053429999999999856e-04,9.708209999999999670e-04,-4.000000000000000192e-04,1.264909999999999949e-03,7.103764149570048446e-03,3.519947911640465207e-03,2.985159084116434935e-01,1.499630000000000130e-01
1.130000000000000000e+02,1.274729999999999960e-03,1.175569999999999914e-03,1.618029999999999902e-03,-4.000000000000000192e-04,2.039609999999999861e-03,-1.157110277064611744e-03,6.168594887031310032e-06,-1.825092250743820836e-03,0.000000000000000000e+00
1.140000000000000000e+02,2.095019999999999955e-03,1.236069999999999975e-04,3.804230000000000133e-04,-4.000000000000000192e-04,5.656860000000000317e-04,-5.832401486021266714e-03,9.686971077198744742e-03,4.287600137629151709e-01,2.107569999999999999e-01
1.150000000000000000e+02,1.756870000000000003e-03,2.472139999999999949e-04,7.608450000000000109e-04,-4.000000000000000192e-04,8.944270000000000475e-04,-3.135101604343745567e-03,-4.351651477991338134e-03,3.786575609258138186e-01,1.908090000000000064e-01
1.170000000000000000e+02,1.333339999999999916e-03,4.944269999999999742e-04,1.521690000000000022e-03,-4.000000000000000192e-04,1.649239999999999951e-03,5.459092051966854021e-03,5.105659438294082256e-05,1.771569756003887330e-01,9.080280000000000296e-02
1.180000000000000000e+02,1.265140000000000101e-03,6.180340000000000529e-04,1.902110000000000042e-03,-4.000000000000000192e-04,2.039609999999999861e-03,1.003207880564823632e-03,-4.446679899036420219e-03,2.443302739871955863e-03,0.000000000000000000e+00
1.190000000000000000e+02,2.117389999999999810e-03,0.000000000000000000e+00,4.000000000000000192e-04,-4.000000000000000192e-04,5.656850000000000159e-04,4.934675270445562992e-03,-2.956147585223528607e-03,4.195376717954261148e-01,2.107380000000000086e-01
1.210000000000000000e+02,1.567480000000000002e-03,0.000000000000000000e+00,1.199999999999999895e-03,-4.000000000000000192e-04,1.264909999999999949e-03,4.642644146610999840e-05,3.876772430600952581e-03,3.044972863357044424e-01,1.516190000000000038e-01
1.220000000000000000e+02,1.464819999999999924e-03,0.000000000000000000e+00,1.600000000000000077e-03,-4.000000000000000192e-04,1.649239999999999951e-03,3.512242788273698541e-03,-5.710008258085977209e-04,1.853156757609579763e-01,9.259290000000000576e-02
1.230000000000000000e+02,1.463490000000000017e-03,0.000000000000000000e+00,2.000000000000000042e-03,-4.000000000000000192e-04,2.039609999999999861e-03,4.733218813698832246e-03,7.943188466796988548e-03,-2.597302270716134089e-03,0.000000000000000000e+00
1.250000000000000000e+02,1.534049999999999910e-03,4.000000000000000192e-04,-1.272219999999999946e-20,-2.000000000000000096e-04,4.472139999999999774e-04,1.659011231600492856e-03,9.442426737663463590e-03,4.086837428671944439e-01,2.053780000000000050e-01
1.260000000000000000e+02,1.280010000000000045e-03,8.000000000000000383e-04,-2.544430000000000079e-20,-2.000000000000000096e-04,8.246209999999999912e-04,3.431288822427850001e-03,5.049521224055677181e-03,3.705669248630755197e-01,1.872820000000000040e-01
1.270000000000000000e+02,9.674850000000000247e-04,1.199999999999999895e-03,-3.816650000000000025e-20,-2.000000000000000096e-04,1.216550000000000053e-03,6.475364195048452162e-03,1.503778844370239629e-03,3.022646866799034715e-01,1.491099999999999925e-01
1.290000000000000000e+02,4.488389999999999763e-04,2.000000000000000042e-03,-6.361079999999999503e-20,-2.000000000000000096e-04,2.009980000000000187e-03,8.983577998518319646e-03,-1.101904661529816290e-03,5.070403721333565164e-03,0.000000000000000000e+00
1.300000000000000000e+02,1.568340000000000099e-03,3.804230000000000133e-04,1.236069999999999975e-04,-2.000000000000000096e-04,4.472139999999999774e-04,7.186347351667302097e-03,2.129756235650290524e-03,4.200409622341687021e-01,2.073480000000000045e-01
1.310000000000000000e+02,1.300949999999999936e-03,7.608450000000000109e-04,2.472139999999999949e-04,-2.000000000000000096e-04,8.246209999999999912e-04,7.324507938080490957e-03,9.375874383280618151e-04,3.791281442692978620e-01,1.888039999999999996e-01
1.330000000000000000e+02,7.041010000000000541e-04,1.521690000000000022e-03,4.944269999999999742e-04,-2.000000000000000096e-04,1.612450000000000081e-03,6.065234737369646321e-03,-1.671881589953236064e-03,1.760074782369122903e-01,8.965460000000000096e-02
1.340000000000000000e+02,5.537079999999999780e-04,1.902110000000000042e-03,6.180340000000000529e-04,-2.000000000000000096e-04,2.009980000000000187e-03,8.726362859280566338e-05,-4.003282814505123438e-03,-6.709919368223983376e-03,0.000000000000000000e+00
1.350000000000000000e+02,1.603559999999999968e-03,3.236070000000000071e-04,2.351139999999999990e-04,-2.000000000000000096e-04,4.472139999999999774e-04,8.290957328356966458e-03,-2.276776783747976561e-03,4.139132242748044810e-01,2.085799999999999876e-01
1.370000000000000000e+02,9.955529999999999328e-04,9.708209999999999670e-04,7.053429999999999856e-04,-2.000000000000000096e-04,1.216550000000000053e-03,5.565508832471682994e-03,-6.498624674798931730e-03,2.984314690372867895e-01,1.496969999999999967e-01
1.380000000000000000e+02,7.162330000000000389e-04,1.294430000000000060e-03,9.404570000000000117e-04,-2.000000000000000096e-04,1.612450000000000081e-03,9.448080599146337771e-03,1.397709285849636513e-03,1.898792249871828486e-01,8.971479999999999733e-02
1.390000000000000000e+02,5.756109999999999612e-04,1.618029999999999902e-03,1.175569999999999914e-03,-2.000000000000000096e-04,2.009980000000000187e-03,8.375941694989284467e-03,-2.224501456627233243e-03,8.617774210373975105e-03,0.000000000000000000e+00
1.410000000000000000e+02,1.335260000000000006e-03,4.702279999999999980e-04,6.472140000000000141e-04,-2.000000000000000096e-04,8.246209999999999912e-04,-2.210812717653422299e-03,3.781403325962456700e-03,3.765551341397554985e-01,1.895340000000000080e-01
1.420000000000000000e+02,1.039119999999999931e-03,7.053429999999999856e-04,9.708209999999999670e-04,-2.000000000000000096e-04,1.216550000000000053e-03,3.554167697124364748e-03,3.508849112636204266e-03,2.949725890223330316e-01,1.499320000000000097e-01
1.430000000000000000e+02,7.747500000000000480e-04,9.404570000000000117e-04,1.294430000000000060e-03,-2.000000000000000096e-04,1.612450000000000081e-03,1.972847090266006270e-03,6.762472530228325063e-03,1.798929285029346459e-01,9.006989999999999441e-02
1.450000000000000000e+02,1.665889999999999949e-03,1.236069999999999975e-04,3.804230000000000133e-04,-2.000000000000000096e-04,4.472139999999999774e-04,-1.916027786198653323e-03,-4.420893514647789404e-04,4.183519763179925910e-01,2.095609999999999973e-01
1.460000000000000000e+02,1.352579999999999928e-03,2.472139999999999949e-04,7.608450000000000109e-04,-2.000000000000000096e-04,8.246209999999999912e-04,-4.347355772532562890e-03,1.163602002217368342e-03,3.890460032957063774e-01,1.901380000000000015e-01
1.470000000000000000e+02,1.057009999999999937e-03,3.708200000000000038e-04,1.141270000000000001e-03,-2.000000000000000096e-04,1.216550000000000053e-03,-6.143084149932396404e-03,-2.782944725049491669e-03,3.084927418596978832e-01,1.509429999999999938e-01
1.490000000000000000e+02,6.403550000000000041e-04,6.180340000000000529e-04,1.902110000000000042e-03,-2.000000000000000096e-04,2.009980000000000187e-03,4.863649256152073781e-03,7.315660181364350492e-03,-6.770006568241742359e-04,0.000000000000000000e+00
1.500000000000000000e+02,1.685220000000000077e-03,0.000000000000000000e+00,4.000000000000000192e-04,-2.000000000000000096e-04,4.472139999999999774e-04,1.707275798087720545e-03,1.603133015803967585e-03,4.229122177574130559e-01,2.096159999999999968e-01
1.510000000000000000e+02,1.382889999999999901e-03,0.000000000000000000e+00,8.000000000000000383e-04,-2.000000000000000096e-04,8.246209999999999912e-04,3.698821374422037568e-04,-7.702867037204484679e-04,3.751943267591911768e-01,1.903100000000000069e-01
