Block Name,p,Points_0,Points_1,Points_2,U_0,U_1,U_2
internalMesh,0.0787197,-0.00307826,0,-0.0578826,0.00112702,5.00222e-10,0.0114378
internalMesh,0.0787595,-0.00410435,0,-0.0578826,0.000883694,8.37645e-10,0.00681783
internalMesh,0.078787,-0.00513043,0,-0.0578826,0,0,0
internalMesh,0.0785525,-0.00030633,0.000942787,-0.0568891,0.000190837,-0.000587339,0.0166931
internalMesh,0.0785802,-0.00061266,0.00188557,-0.0568891,0.000316263,-0.000973371,0.0152032
internalMesh,0.0786036,-0.00091899,0.00282836,-0.0568891,0.000378821,-0.00116589,0.0122453
internalMesh,0.0786466,-0.00122532,0.00377115,-0.0568891,0.000297629,-0.000915973,0.00731911
internalMesh,0.0786764,-0.00153165,0.00471393,-0.0568891,0,0,0
internalMesh,0.0785525,-0.000582674,0.000801982,-0.0568891,0.000362995,-0.00049962,0.0166931
internalMesh,0.0785802,-0.00116535,0.00160396,-0.0568891,0.000601578,-0.000827996,0.0152032
internalMesh,0.0786036,-0.00174802,0.00240595,-0.0568891,0.000720559,-0.000991767,0.0122453
internalMesh,0.0786466,-0.0023307,0.00320793,-0.0568891,0.000566095,-0.000779183,0.00731911
internalMesh,0.0786764,-0.00291337,0.00400991,-0.0568891,0,0,0
internalMesh,0.0785525,-0.000801982,0.000582674,-0.0568891,0.000499619,-0.000362995,0.0166931
internalMesh,0.0785802,-0.00160396,0.00116535,-0.0568891,0.000827996,-0.000601578,0.0152032
internalMesh,0.0786036,-0.00240595,0.00174802,-0.0568891,0.000991767,-0.000720559,0.0122453
internalMesh,0.0786466,-0.00320793,0.0023307,-0.0568891,0.000779183,-0.000566095,0.00731911
internalMesh,0.0786764,-0.00400991,0.00291337,-0.0568891,0,0,0
internalMesh,0.0785525,-0.000942787,0.00030633,-0.0568891,0.000587338,-0.000190837,0.0166931
internalMesh,0.0785802,-0.00188557,0.00061266,-0.0568891,0.000973371,-0.000316264,0.0152032
internalMesh,0.0786036,-0.00282836,0.00091899,-0.0568891,0.00116589,-0.000378822,0.0122453
internalMesh,0.0786466,-0.00377115,0.00122532,-0.0568891,0.000915973,-0.00029763,0.00731911
internalMesh,0.0786764,-0.00471393,0.00153165,-0.0568891,0,0,0
internalMesh,0.0785525,-0.000991304,0,-0.0568891,0.000617564,-2.51475e-10,0.0166931
internalMesh,0.0785802,-0.00198261,0,-0.0568891,0.00102346,-3.37604e-09,0.0152032
internalMesh,0.0786036,-0.00297391,0,-0.0568891,0.00122589,3.74712e-10,0.0122453
internalMesh,0.0786466,-0.00396522,0,-0.0568891,0.000963115,1.11122e-08,0.00731911
internalMesh,0.0786764,-0.00495652,0,-0.0568891,0,0,0
internalMesh,0.0784207,-0.000295581,0.000909706,-0.0558957,0.000205772,-0.000633302,0.0178996
internalMesh,0.0784497,-0.000591163,0.00181941,-0.0558957,0.000341559,-0.00105122,0.0163054
internalMesh,0.0784745,-0.000886745,0.00272912,-0.0558957,0.000410029,-0.00126194,0.0131451
internalMesh,0.0785207,-0.00118233,0.00363883,-0.0558957,0.000322716,-0.000993177,0.00787226
internalMesh,0.078553,-0.00147791,0.00454853,-0.0558957,0,0,0
internalMesh,0.0784207,-0.000562229,0.000773842,-0.0558957,0.000391403,-0.000538719,0.0178996
internalMesh,0.0784497,-0.00112446,0.00154768,-0.0558957,0.000649694,-0.000894221,0.0163054
internalMesh,0.0784745,-0.00168669,0.00232153,-0.0558957,0.00077992,-0.00107347,0.0131451
internalMesh,0.0785207,-0.00224892,0.00309537,-0.0558957,0.00061381,-0.000844858,0.00787226
internalMesh,0.078553,-0.00281115,0.00386921,-0.0558957,0,0,0
internalMesh,0.0784207,-0.000773842,0.000562229,-0.0558957,0.000538719,-0.000391403,0.0178996
internalMesh,0.0784497,-0.00154768,0.00112446,-0.0558957,0.000894221,-0.000649694,0.0163054
internalMesh,0.0784745,-0.00232153,0.00168669,-0.0558957,0.00107347,-0.000779919,0.0131451
internalMesh,0.0785207,-0.00309537,0.00224892,-0.0558957,0.000844858,-0.00061381,0.00787226
internalMesh,0.078553,-0.00386921,0.00281115,-0.0558957,0,0,0
internalMesh,0.0784207,-0.000909706,0.000295581,-0.0558957,0.000633303,-0.000205772,0.0178996
internalMesh,0.0784497,-0.00181941,0.000591163,-0.0558957,0.00105122,-0.000341559,0.0163054
internalMesh,0.0784745,-0.00272912,0.000886745,-0.0558957,0.00126194,-0.000410029,0.0131451
internalMesh,0.0785207,-0.00363883,0.00118233,-0.0558957,0.000993177,-0.000322716,0.00787226
internalMesh,0.078553,-0.00454853,0.00147791,-0.0558957,0,0,0
internalMesh,0.0784207,-0.000956522,0,-0.0558957,0.000665894,-8.6311e-10,0.0178996
internalMesh,0.0784497,-0.00191304,0,-0.0558957,0.00110532,-3.87445e-09,0.0163054
internalMesh,0.0784745,-0.00286957,0,-0.0558957,0.00132688,3.76531e-10,0.0131451
internalMesh,0.0785207,-0.00382609,0,-0.0558957,0.00104429,1.18753e-08,0.00787226
internalMesh,0.078553,-0.00478261,0,-0.0558957,0,0,0
internalMesh,0.0782732,-0.000284833,0.000876626,-0.0549022,0.000221661,-0.000682201,0.0192477
internalMesh,0.0783039,-0.000569666,0.00175325,-0.0549022,0.000368419,-0.00113388,0.0175384
internalMesh,0.0783303,-0.000854499,0.00262988,-0.0549022,0.000443044,-0.00136355,0.0141505
internalMesh,0.0783799,-0.00113933,0.0035065,-0.0549022,0.000349163,-0.00107461,0.00848751
internalMesh,0.0784146,-0.00142417,0.00438313,-0.0549022,0,0,0
internalMesh,0.0782732,-0.000541785,0.000745703,-0.0549022,0.000421624,-0.000580314,0.0192477
internalMesh,0.0783039,-0.00108357,0.00149141,-0.0549022,0.000700775,-0.000964532,0.0175384
internalMesh,0.0783303,-0.00162535,0.00223711,-0.0549022,0.000842718,-0.0011599,0.0141505
internalMesh,0.0783799,-0.00216714,0.00298281,-0.0549022,0.000664144,-0.000914117,0.00848751
internalMesh,0.0784146,-0.00270892,0.00372851,-0.0549022,0,0,0
internalMesh,0.0782732,-0.000745703,0.000541785,-0.0549022,0.000580314,-0.000421623,0.0192477
internalMesh,0.0783039,-0.00149141,0.00108357,-0.0549022,0.000964533,-0.000700774,0.0175384
internalMesh,0.0783303,-0.00223711,0.00162535,-0.0549022,0.0011599,-0.000842718,0.0141505
internalMesh,0.0783799,-0.00298281,0.00216714,-0.0549022,0.000914117,-0.000664143,0.00848751
internalMesh,0.0784146,-0.00372851,0.00270892,-0.0549022,0,0,0
internalMesh,0.0782732,-0.000876626,0.000284833,-0.0549022,0.000682201,-0.000221661,0.0192477
internalMesh,0.0783039,-0.00175325,0.000569666,-0.0549022,0.00113388,-0.000368418,0.0175384
internalMesh,0.0783303,-0.00262988,0.000854499,-0.0549022,0.00136355,-0.000443044,0.0141505
internalMesh,0.0783799,-0.0035065,0.00113933,-0.0549022,0.00107461,-0.000349163,0.00848751
internalMesh,0.0784146,-0.00438313,0.00142417,-0.0549022,0,0,0
internalMesh,0.0782732,-0.000921739,0,-0.0549022,0.000717309,-7.13044e-10,0.0192477
internalMesh,0.0783039,-0.00184348,0,-0.0549022,0.00119223,-6.25732e-10,0.0175384
internalMesh,0.0783303,-0.00276522,0,-0.0549022,0.00143372,1.81899e-12,0.0141505
internalMesh,0.0783799,-0.00368696,0,-0.0549022,0.00112991,1.25146e-09,0.00848751
internalMesh,0.0784146,-0.0046087,0,-0.0549022,0,0,0
internalMesh,0.0781076,-0.000274085,0.000843546,-0.0539087,0.000238972,-0.000735476,0.0207567
internalMesh,0.0781403,-0.000548169,0.00168709,-0.0539087,0.000397631,-0.00122378,0.0189201
internalMesh,0.0781685,-0.000822254,0.00253064,-0.0539087,0.000478881,-0.00147384,0.0152778
internalMesh,0.0782218,-0.00109634,0.00337418,-0.0539087,0.000377852,-0.00116291,0.00917634
internalMesh,0.0782591,-0.00137042,0.00421773,-0.0539087,0,0,0
internalMesh,0.0781076,-0.00052134,0.000717563,-0.0539087,0.00045455,-0.000625632,0.0207567
internalMesh,0.0781403,-0.00104268,0.00143513,-0.0539087,0.000756339,-0.00104101,0.0189201
internalMesh,0.0781685,-0.00156402,0.00215269,-0.0539087,0.000910885,-0.00125373,0.0152778
internalMesh,0.0782218,-0.00208536,0.00287025,-0.0539087,0.000718716,-0.000989228,0.00917634
internalMesh,0.0782591,-0.0026067,0.00358781,-0.0539087,0,0,0
internalMesh,0.0781076,-0.000717563,0.00052134,-0.0539087,0.000625633,-0.000454549,0.0207567
internalMesh,0.0781403,-0.00143513,0.00104268,-0.0539087,0.00104101,-0.000756338,0.0189201
internalMesh,0.0781685,-0.00215269,0.00156402,-0.0539087,0.00125373,-0.000910885,0.0152778
internalMesh,0.0782218,-0.00287025,0.00208536,-0.0539087,0.000989228,-0.000718716,0.00917634
internalMesh,0.0782591,-0.00358781,0.0026067,-0.0539087,0,0,0
internalMesh,0.0781076,-0.000843546,0.000274085,-0.0539087,0.000735476,-0.000238971,0.0207567
internalMesh,0.0781403,-0.00168709,0.000548169,-0.0539087,0.00122378,-0.000397631,0.0189201
internalMesh,0.0781685,-0.00253064,0.000822254,-0.0539087,0.00147384,-0.000478881,0.0152778
internalMesh,0.0782218,-0.00337418,0.00109634,-0.0539087,0.00116291,-0.000377852,0.00917634
internalMesh,0.0782591,-0.00421773,0.00137042,-0.0539087,0,0,0
internalMesh,0.0781076,-0.000886957,0,-0.0539087,0.000773326,-8.25821e-10,0.0207567
internalMesh,0.0781403,-0.00177391,0,-0.0539087,0.00128676,-5.02041e-10,0.0189201
internalMesh,0.0781685,-0.00266087,0,-0.0539087,0.00154969,-5.02041e-10,0.0152778
internalMesh,0.0782218,-0.00354783,0,-0.0539087,0.00122275,-3.74712e-10,0.00917634
internalMesh,0.0782591,-0.00443478,0,-0.0539087,0,0,0
internalMesh,0.0779206,-0.000263336,0.000810466,-0.0529152,0.000258125,-0.000794423,0.0224508
internalMesh,0.0779555,-0.000526673,0.00162093,-0.0529152,0.000429913,-0.00132313,0.020473
internalMesh,0.0779857,-0.000790009,0.0024314,-0.0529152,0.000518484,-0.00159573,0.0165466
internalMesh,0.0780432,-0.00105335,0.00324186,-0.0529152,0.000409628,-0.00126071,0.009952
internalMesh,0.0780834,-0.00131668,0.00405233,-0.0529152,0,0,0
internalMesh,0.0779206,-0.000500895,0.000689423,-0.0529152,0.000490981,-0.000675776,0.0224508
internalMesh,0.0779555,-0.00100179,0.00137885,-0.0529152,0.000817742,-0.00112553,0.020473
internalMesh,0.0779857,-0.00150269,0.00206827,-0.0529152,0.000986215,-0.00135741,0.0165466
internalMesh,0.0780432,-0.00200358,0.00275769,-0.0529152,0.000779159,-0.00107242,0.00995201
internalMesh,0.0780834,-0.00250448,0.00344712,-0.0529152,0,0,0
internalMesh,0.0779206,-0.000689423,0.000500895,-0.0529152,0.000675777,-0.00049098,0.0224508
internalMesh,0.0779555,-0.00137885,0.00100179,-0.0529152,0.00112553,-0.000817742,0.020473
internalMesh,0.0779857,-0.00206827,0.00150269,-0.0529152,0.00135741,-0.000986215,0.0165466
internalMesh,0.0780432,-0.00275769,0.00200358,-0.0529152,0.00107242,-0.000779158,0.00995201
internalMesh,0.0780834,-0.00344712,0.00250448,-0.0529152,0,0,0
internalMesh,0.0779206,-0.000810466,0.000263336,-0.0529152,0.000794423,-0.000258124,0.0224508
internalMesh,0.0779555,-0.00162093,0.000526673,-0.0529152,0.00132313,-0.000429912,0.020473
internalMesh,0.0779857,-0.0024314,0.000790009,-0.0529152,0.00159573,-0.000518484,0.0165466
internalMesh,0.0780432,-0.00324186,0.00105335,-0.0529152,0.00126071,-0.000409628,0.009952
internalMesh,0.0780834,-0.00405233,0.00131668,-0.0529152,0,0,0
internalMesh,0.0779206,-0.000852174,0,-0.0529152,0.000835306,-8.01265e-10,0.0224508
internalMesh,0.0779555,-0.00170435,0,-0.0529152,0.00139123,-5.00222e-10,0.020473
internalMesh,0.0779857,-0.00255652,0,-0.0529152,0.00167785,-5.00222e-10,0.0165466
internalMesh,0.0780432,-0.0034087,0,-0.0529152,0.00132559,-5.00222e-10,0.009952
internalMesh,0.0780834,-0.00426087,0,-0.0529152,0,0,0
internalMesh,0.0777083,-0.000252588,0.000777385,-0.0519217,0.000279538,-0.000860328,0.0243605
internalMesh,0.0777457,-0.000505176,0.00155477,-0.0519217,0.000465986,-0.00143416,0.0222256
internalMesh,0.0777783,-0.000757764,0.00233216,-0.0519217,0.000562784,-0.00173207,0.0179807
internalMesh,0.0778403,-0.00101035,0.00310954,-0.0519217,0.00044528,-0.00137043,0.0108303
internalMesh,0.0778838,-0.00126294,0.00388693,-0.0519217,0,0,0
internalMesh,0.0777083,-0.000480451,0.000661284,-0.0519217,0.000531712,-0.000731838,0.0243605
internalMesh,0.0777457,-0.000960901,0.00132257,-0.0519217,0.000886358,-0.00121997,0.0222256
internalMesh,0.0777783,-0.00144135,0.00198385,-0.0519217,0.00107048,-0.00147339,0.0179807
internalMesh,0.0778403,-0.0019218,0.00264513,-0.0519217,0.000846972,-0.00116576,0.0108303
internalMesh,0.0778838,-0.00240225,0.00330642,-0.0519217,0,0,0
internalMesh,0.0777083,-0.000661284,0.000480451,-0.0519217,0.000731839,-0.000531711,0.0243605
internalMesh,0.0777457,-0.00132257,0.000960901,-0.0519217,0.00121997,-0.000886357,0.0222256
internalMesh,0.0777783,-0.00198385,0.00144135,-0.0519217,0.00147339,-0.00107048,0.0179807
internalMesh,0.0778403,-0.00264513,0.0019218,-0.0519217,0.00116576,-0.000846972,0.0108303
internalMesh,0.0778838,-0.00330642,0.00240225,-0.0519217,0,0,0
internalMesh,0.0777083,-0.000777385,0.000252588,-0.0519217,0.000860328,-0.000279537,0.0243605
internalMesh,0.0777457,-0.00155477,0.000505176,-0.0519217,0.00143416,-0.000465986,0.0222256
internalMesh,0.0777783,-0.00233216,0.000757764,-0.0519217,0.00173207,-0.000562783,0.0179807
internalMesh,0.0778403,-0.00310954,0.00101035,-0.0519217,0.00137043,-0.00044528,0.0108303
internalMesh,0.0778838,-0.00388693,0.00126294,-0.0519217,0,0,0
internalMesh,0.0777083,-0.000817391,0,-0.0519217,0.000904602,-6.86668e-10,0.0243605
internalMesh,0.0777457,-0.00163478,0,-0.0519217,0.00150796,-4.96584e-10,0.0222256
internalMesh,0.0777783,-0.00245217,0,-0.0519217,0.00182121,-3.71074e-10,0.0179807
internalMesh,0.0778403,-0.00326957,0,-0.0519217,0.00144096,-2.49202e-10,0.0108303
internalMesh,0.0778838,-0.00408696,0,-0.0519217,0,0,0
internalMesh,0.0774655,-0.000241839,0.000744305,-0.0509283,0.000303648,-0.000934531,0.026523
internalMesh,0.0775058,-0.000483679,0.00148861,-0.0509283,0.00050662,-0.00155921,0.0242126
internalMesh,0.0775411,-0.000725518,0.00223292,-0.0509283,0.000612774,-0.00188592,0.0196101
internalMesh,0.0776084,-0.000967358,0.00297722,-0.0509283,0.000485642,-0.00149465,0.0118307
internalMesh,0.0776556,-0.0012092,0.00372153,-0.0509283,0,0,0
internalMesh,0.0774655,-0.000460006,0.000633144,-0.0509283,0.000577573,-0.00079496,0.026523
internalMesh,0.0775058,-0.000920012,0.00126629,-0.0509283,0.000963647,-0.00132635,0.0242126
internalMesh,0.0775411,-0.00138002,0.00189943,-0.0509283,0.00116556,-0.00160426,0.0196101
internalMesh,0.0776084,-0.00184002,0.00253258,-0.0509283,0.000923746,-0.00127143,0.0118307
internalMesh,0.0776556,-0.00230003,0.00316572,-0.0509283,0,0,0
internalMesh,0.0774655,-0.000633144,0.000460006,-0.0509283,0.00079496,-0.000577572,0.026523
internalMesh,0.0775058,-0.00126629,0.000920012,-0.0509283,0.00132635,-0.000963647,0.0242126
internalMesh,0.0775411,-0.00189943,0.00138002,-0.0509283,0.00160426,-0.00116556,0.0196101
internalMesh,0.0776084,-0.00253258,0.00184002,-0.0509283,0.00127143,-0.000923746,0.0118307
internalMesh,0.0776556,-0.00316572,0.00230003,-0.0509283,0,0,0
internalMesh,0.0774655,-0.000744305,0.000241839,-0.0509283,0.000934531,-0.000303648,0.026523
internalMesh,0.0775058,-0.00148861,0.000483679,-0.0509283,0.00155921,-0.000506619,0.0242126
internalMesh,0.0775411,-0.00223292,0.000725518,-0.0509283,0.00188592,-0.000612774,0.0196101
internalMesh,0.0776084,-0.00297722,0.000967358,-0.0509283,0.00149465,-0.000485642,0.0118307
internalMesh,0.0776556,-0.00372153,0.0012092,-0.0509283,0,0,0
internalMesh,0.0774655,-0.000782609,0,-0.0509283,0.000982624,-5.62068e-10,0.026523
internalMesh,0.0775058,-0.00156522,0,-0.0509283,0.00163945,-3.72893e-10,0.0242126
internalMesh,0.0775411,-0.00234783,0,-0.0509283,0.00198298,-1.23691e-10,0.0196101
internalMesh,0.0776084,-0.00313043,0,-0.0509283,0.00157157,0,0.0118307
internalMesh,0.0776556,-0.00391304,0,-0.0509283,0,0,0
internalMesh,0.077186,-0.000231091,0.000711225,-0.0499348,0.000330984,-0.00101866,0.0289844
internalMesh,0.0772296,-0.000462182,0.00142245,-0.0499348,0.000552718,-0.00170109,0.0264771
internalMesh,0.0772679,-0.000693273,0.00213367,-0.0499348,0.000669613,-0.00206085,0.0214712
internalMesh,0.0773413,-0.000924364,0.0028449,-0.0499348,0.000531692,-0.00163638,0.0129771
internalMesh,0.0773927,-0.00115546,0.00355612,-0.0499348,0,0,0
internalMesh,0.077186,-0.000439561,0.000605004,-0.0499348,0.00062957,-0.000866527,0.0289844
internalMesh,0.0772296,-0.000879122,0.00121001,-0.0499348,0.00105133,-0.00144703,0.0264771
internalMesh,0.0772679,-0.00131868,0.00181501,-0.0499348,0.00127368,-0.00175307,0.0214712
internalMesh,0.0773413,-0.00175824,0.00242002,-0.0499348,0.00101134,-0.00139199,0.0129771
internalMesh,0.0773927,-0.00219781,0.00302502,-0.0499348,0,0,0
internalMesh,0.077186,-0.000605004,0.000439561,-0.0499348,0.000866527,-0.00062957,0.0289844
internalMesh,0.0772296,-0.00121001,0.000879122,-0.0499348,0.00144703,-0.00105133,0.0264771
internalMesh,0.0772679,-0.00181501,0.00131868,-0.0499348,0.00175307,-0.00127368,0.0214712
internalMesh,0.0773413,-0.00242002,0.00175824,-0.0499348,0.00139199,-0.00101134,0.0129771
internalMesh,0.0773927,-0.00302502,0.00219781,-0.0499348,0,0,0
internalMesh,0.077186,-0.000711225,0.000231091,-0.0499348,0.00101866,-0.000330984,0.0289844
internalMesh,0.0772296,-0.00142245,0.000462182,-0.0499348,0.00170109,-0.000552717,0.0264771
internalMesh,0.0772679,-0.00213367,0.000693273,-0.0499348,0.00206085,-0.000669612,0.0214712
internalMesh,0.0773413,-0.0028449,0.000924364,-0.0499348,0.00163638,-0.000531692,0.0129771
internalMesh,0.0773927,-0.00355612,0.00115546,-0.0499348,0,0,0
internalMesh,0.077186,-0.000747826,0,-0.0499348,0.00107109,-3.75621e-10,0.0289844
internalMesh,0.0772296,-0.00149565,0,-0.0499348,0.00178863,-1.2551e-10,0.0264771
internalMesh,0.0772679,-0.00224348,0,-0.0499348,0.00216691,0,0.0214712
internalMesh,0.0773413,-0.0029913,0,-0.0499348,0.00172059,0,0.0129771
internalMesh,0.0773927,-0.00373913,0,-0.0499348,0,0,0
internalMesh,0.0768616,-0.000220343,0.000678145,-0.0489413,0.000362091,-0.0011144,0.0318026
internalMesh,0.0769089,-0.000440685,0.00135629,-0.0489413,0.00060527,-0.00186283,0.0290734
internalMesh,0.0769506,-0.000661028,0.00203443,-0.0489413,0.000734628,-0.00226095,0.0236106
internalMesh,0.0770309,-0.00088137,0.00271258,-0.0489413,0.00058458,-0.00179915,0.0142997
internalMesh,0.0770874,-0.00110171,0.00339072,-0.0489413,0,0,0
internalMesh,0.0768616,-0.000419117,0.000576864,-0.0489413,0.000688738,-0.000947965,0.0318026
internalMesh,0.0769089,-0.000838233,0.00115373,-0.0489413,0.00115129,-0.00158462,0.0290734
internalMesh,0.0769506,-0.00125735,0.00173059,-0.0489413,0.00139735,-0.00192328,0.0236106
internalMesh,0.0770309,-0.00167647,0.00230746,-0.0489413,0.00111194,-0.00153045,0.0142997
internalMesh,0.0770874,-0.00209558,0.00288432,-0.0489413,0,0,0
internalMesh,0.0768616,-0.000576864,0.000419117,-0.0489413,0.000947965,-0.000688737,0.0318026
internalMesh,0.0769089,-0.00115373,0.000838233,-0.0489413,0.00158462,-0.00115129,0.0290734
internalMesh,0.0769506,-0.00173059,0.00125735,-0.0489413,0.00192328,-0.00139735,0.0236106
internalMesh,0.0770309,-0.00230746,0.00167647,-0.0489413,0.00153045,-0.00111194,0.0142997
internalMesh,0.0770874,-0.00288432,0.00209558,-0.0489413,0,0,0
internalMesh,0.0768616,-0.000678145,0.000220343,-0.0489413,0.0011144,-0.000362091,0.0318026
internalMesh,0.0769089,-0.00135629,0.000440685,-0.0489413,0.00186283,-0.00060527,0.0290734
internalMesh,0.0769506,-0.00203443,0.000661028,-0.0489413,0.00226095,-0.000734628,0.0236106
internalMesh,0.0770309,-0.00271258,0.00088137,-0.0489413,0.00179915,-0.00058458,0.0142997
internalMesh,0.0770874,-0.00339072,0.00110171,-0.0489413,0,0,0
internalMesh,0.0768616,-0.000713043,0,-0.0489413,0.00117175,-1.24601e-10,0.0318026
internalMesh,0.0769089,-0.00142609,0,-0.0489413,0.0019587,0,0.0290734
internalMesh,0.0769506,-0.00213913,0,-0.0489413,0.0023773,0,0.0236106
internalMesh,0.0770309,-0.00285217,0,-0.0489413,0.00189174,0,0.0142997
internalMesh,0.0770874,-0.00356522,0,-0.0489413,0,0,0
internalMesh,0.0764814,-0.000209594,0.000645064,-0.0479478,0.000397879,-0.00122455,0.0350479
internalMesh,0.0765329,-0.000419188,0.00129013,-0.0479478,0.000665756,-0.00204899,0.0320677
internalMesh,0.0765787,-0.000628782,0.00193519,-0.0479478,0.000809642,-0.00249182,0.0260851
internalMesh,0.0766672,-0.000838377,0.00258026,-0.0479478,0.000645836,-0.00198768,0.0158358
internalMesh,0.0767294,-0.00104797,0.00322532,-0.0479478,0,0,0
internalMesh,0.0764814,-0.000398672,0.000548725,-0.0479478,0.000756811,-0.00104166,0.0350479
internalMesh,0.0765329,-0.000797344,0.00109745,-0.0479478,0.00126634,-0.00174297,0.0320677
internalMesh,0.0765787,-0.00119602,0.00164617,-0.0479478,0.00154003,-0.00211967,0.0260851
internalMesh,0.0766672,-0.00159469,0.0021949,-0.0479478,0.00122845,-0.00169082,0.0158358
internalMesh,0.0767294,-0.00199336,0.00274362,-0.0479478,0,0,0
internalMesh,0.0764814,-0.000548725,0.000398672,-0.0479478,0.00104166,-0.000756811,0.0350479
internalMesh,0.0765329,-0.00109745,0.000797344,-0.0479478,0.00174297,-0.00126634,0.0320677
internalMesh,0.0765787,-0.00164617,0.00119602,-0.0479478,0.00211967,-0.00154003,0.0260851
internalMesh,0.0766672,-0.0021949,0.00159469,-0.0479478,0.00169082,-0.00122845,0.0158358
internalMesh,0.0767294,-0.00274362,0.00199336,-0.0479478,0,0,0
internalMesh,0.0764814,-0.000645064,0.000209594,-0.0479478,0.00122455,-0.000397879,0.0350479
internalMesh,0.0765329,-0.00129013,0.000419188,-0.0479478,0.00204899,-0.000665756,0.0320677
internalMesh,0.0765787,-0.00193519,0.000628782,-0.0479478,0.00249182,-0.000809642,0.0260851
internalMesh,0.0766672,-0.00258026,0.000838377,-0.0479478,0.00198768,-0.000645836,0.0158358
internalMesh,0.0767294,-0.00322532,0.00104797,-0.0479478,0,0,0
internalMesh,0.0764814,-0.000678261,0,-0.0479478,0.00128756,-1.23691e-10,0.0350479
internalMesh,0.0765329,-0.00135652,0,-0.0479478,0.00215443,0,0.0320677
internalMesh,0.0765787,-0.00203478,0,-0.0479478,0.00262005,0,0.0260851
internalMesh,0.0766672,-0.00271304,0,-0.0479478,0.00208997,0,0.0158358
internalMesh,0.0767294,-0.0033913,0,-0.0479478,0,0,0
internalMesh,0.0760317,-0.000198846,0.000611984,-0.0469543,0.000438809,-0.00135052,0.0388154
internalMesh,0.0760881,-0.000397692,0.00122397,-0.0469543,0.000735236,-0.00226282,0.0355504
internalMesh,0.0761385,-0.000596537,0.00183595,-0.0469543,0.000896353,-0.00275869,0.028973
internalMesh,0.0762364,-0.000795383,0.00244794,-0.0469543,0.000717077,-0.00220693,0.0176373
internalMesh,0.0763055,-0.000994229,0.00305992,-0.0469543,0,0,0
internalMesh,0.0760317,-0.000378227,0.000520585,-0.0469543,0.000834664,-0.00114882,0.0388154
internalMesh,0.0760881,-0.000756454,0.00104117,-0.0469543,0.0013985,-0.00192487,0.0355504
internalMesh,0.0761385,-0.00113468,0.00156175,-0.0469543,0.00170496,-0.00234668,0.028973
internalMesh,0.0762364,-0.00151291,0.00208234,-0.0469543,0.00136396,-0.00187733,0.0176373
internalMesh,0.0763055,-0.00189114,0.00260292,-0.0469543,0,0,0
internalMesh,0.0760317,-0.000520585,0.000378227,-0.0469543,0.00114882,-0.000834664,0.0388154
internalMesh,0.0760881,-0.00104117,0.000756454,-0.0469543,0.00192487,-0.0013985,0.0355504
internalMesh,0.0761385,-0.00156175,0.00113468,-0.0469543,0.00234668,-0.00170496,0.028973
internalMesh,0.0762364,-0.00208234,0.00151291,-0.0469543,0.00187733,-0.00136396,0.0176373
internalMesh,0.0763055,-0.00260292,0.00189114,-0.0469543,0,0,0
internalMesh,0.0760317,-0.000611984,0.000198846,-0.0469543,0.00135051,-0.000438809,0.0388154
internalMesh,0.0760881,-0.00122397,0.000397692,-0.0469543,0.00226282,-0.000735236,0.0355504
internalMesh,0.0761385,-0.00183595,0.000596537,-0.0469543,0.00275869,-0.000896353,0.028973
internalMesh,0.0762364,-0.00244794,0.000795383,-0.0469543,0.00220693,-0.000717077,0.0176373
internalMesh,0.0763055,-0.00305992,0.000994229,-0.0469543,0,0,0
internalMesh,0.0760317,-0.000643478,0,-0.0469543,0.00142002,-1.23691e-10,0.0388154
internalMesh,0.0760881,-0.00128696,0,-0.0469543,0.00237927,0,0.0355504
internalMesh,0.0761385,-0.00193043,0,-0.0469543,0.00290065,0,0.028973
internalMesh,0.0762364,-0.00257391,0,-0.0469543,0.00232051,0,0.0176373
internalMesh,0.0763055,-0.00321739,0,-0.0469543,0,0,0
internalMesh,0.0754919,-0.000188097,0.000578904,-0.0459609,0.000487103,-0.00149915,0.0432088
internalMesh,0.0755543,-0.000376195,0.00115781,-0.0459609,0.000817048,-0.00251461,0.0396186
internalMesh,0.0756103,-0.000564292,0.00173671,-0.0459609,0.000998499,-0.00307306,0.0323582
internalMesh,0.0757198,-0.000752389,0.00231562,-0.0459609,0.000801286,-0.00246611,0.0197599
internalMesh,0.0757971,-0.000940487,0.00289452,-0.0459609,0,0,0
internalMesh,0.0754919,-0.000357782,0.000492445,-0.0459609,0.000926526,-0.00127525,0.0432088
internalMesh,0.0755543,-0.000715565,0.00098489,-0.0459609,0.00155412,-0.00213906,0.0396186
internalMesh,0.0756103,-0.00107335,0.00147734,-0.0459609,0.00189926,-0.0026141,0.0323582
internalMesh,0.0757198,-0.00143113,0.00196978,-0.0459609,0.00152414,-0.0020978,0.0197599
internalMesh,0.0757971,-0.00178891,0.00246223,-0.0459609,0,0,0
internalMesh,0.0754919,-0.000492445,0.000357782,-0.0459609,0.00127525,-0.000926526,0.0432088
internalMesh,0.0755543,-0.00098489,0.000715565,-0.0459609,0.00213906,-0.00155412,0.0396186
internalMesh,0.0756103,-0.00147734,0.00107335,-0.0459609,0.0026141,-0.00189926,0.0323582
internalMesh,0.0757198,-0.00196978,0.00143113,-0.0459609,0.0020978,-0.00152414,0.0197599
internalMesh,0.0757971,-0.00246223,0.00178891,-0.0459609,0,0,0
internalMesh,0.0754919,-0.000578904,0.000188097,-0.0459609,0.00149915,-0.000487103,0.0432088
